filename,label,source,probability,Set,Chunk
data1-02_chunk_702.wav,1,model,0.765,2,702
data1-02_chunk_703.wav,1,model,0.825,2,703
data1-02_chunk_703.wav,1,model,0.825,2,703
data1-02_chunk_704.wav,1,model,0.97,2,704
data1-02_chunk_704.wav,1,model,0.97,2,704
data1-02_chunk_705.wav,1,model,0.785,2,705
data1-02_chunk_705.wav,1,model,0.785,2,705
data1-02_chunk_706.wav,1,model,0.71,2,706
data1-02_chunk_706.wav,1,model,0.71,2,706
data1-02_chunk_707.wav,1,model,0.605,2,707
data1-02_chunk_707.wav,1,model,0.605,2,707
data1-02_chunk_708.wav,1,model,0.695,2,708
data1-02_chunk_708.wav,1,model,0.695,2,708
data1-02_chunk_709.wav,1,model,0.555,2,709
data1-02_chunk_709.wav,1,model,0.555,2,709
data1-02_chunk_710.wav,1,model,0.83,2,710
data1-02_chunk_710.wav,1,model,0.83,2,710
data1-02_chunk_711.wav,1,model,0.84,2,711
data1-02_chunk_711.wav,1,model,0.84,2,711
data1-02_chunk_712.wav,1,model,0.75,2,712
data1-02_chunk_712.wav,1,model,0.75,2,712
data1-02_chunk_713.wav,1,model,0.54,2,713
data1-02_chunk_713.wav,1,model,0.54,2,713
data1-02_chunk_714.wav,1,model,0.725,2,714
data1-02_chunk_714.wav,1,model,0.725,2,714
data1-02_chunk_715.wav,1,model,0.545,2,715
data1-02_chunk_715.wav,1,model,0.545,2,715
data1-02_chunk_716.wav,0,model,0.485,2,716
data1-02_chunk_716.wav,0,model,0.485,2,716
data1-02_chunk_717.wav,1,model,0.535,2,717
data1-02_chunk_717.wav,1,model,0.535,2,717
data1-02_chunk_718.wav,1,model,0.89,2,718
data1-02_chunk_718.wav,1,model,0.89,2,718
data1-02_chunk_719.wav,1,model,0.83,2,719
data1-02_chunk_719.wav,1,model,0.83,2,719
data1-02_chunk_720.wav,1,model,0.74,2,720
data1-02_chunk_720.wav,1,model,0.74,2,720
data1-02_chunk_721.wav,1,model,0.745,2,721
data1-02_chunk_721.wav,1,model,0.745,2,721
data1-02_chunk_722.wav,1,model,0.7,2,722
data1-02_chunk_722.wav,1,model,0.7,2,722
data1-02_chunk_723.wav,1,model,0.865,2,723
data1-02_chunk_723.wav,1,model,0.865,2,723
data1-02_chunk_724.wav,1,model,0.815,2,724
data1-02_chunk_724.wav,1,model,0.815,2,724
data1-02_chunk_725.wav,1,model,0.925,2,725
data1-02_chunk_725.wav,1,model,0.925,2,725
data1-02_chunk_726.wav,1,model,0.875,2,726
data1-02_chunk_726.wav,1,model,0.875,2,726
data1-02_chunk_727.wav,1,model,0.805,2,727
data1-02_chunk_727.wav,1,model,0.805,2,727
data1-02_chunk_728.wav,1,model,0.93,2,728
data1-02_chunk_728.wav,1,model,0.93,2,728
data1-02_chunk_729.wav,1,model,0.815,2,729
data1-02_chunk_729.wav,1,model,0.815,2,729
data1-02_chunk_730.wav,1,model,0.555,2,730
data1-02_chunk_730.wav,1,model,0.555,2,730
data1-02_chunk_731.wav,1,model,0.845,2,731
data1-02_chunk_731.wav,1,model,0.845,2,731
data1-02_chunk_732.wav,1,model,0.92,2,732
data1-02_chunk_732.wav,1,model,0.92,2,732
data1-02_chunk_733.wav,1,model,0.74,2,733
data1-02_chunk_733.wav,1,model,0.74,2,733
data1-02_chunk_734.wav,1,model,0.74,2,734
data1-02_chunk_734.wav,1,model,0.74,2,734
data1-02_chunk_735.wav,1,model,0.695,2,735
data1-02_chunk_735.wav,1,model,0.695,2,735
data1-02_chunk_736.wav,1,model,0.695,2,736
data1-02_chunk_736.wav,1,model,0.695,2,736
data1-02_chunk_737.wav,1,model,0.8,2,737
data1-02_chunk_737.wav,1,model,0.8,2,737
data1-02_chunk_738.wav,1,model,0.855,2,738
data1-02_chunk_738.wav,1,model,0.855,2,738
data1-02_chunk_739.wav,1,model,0.925,2,739
data1-02_chunk_739.wav,1,model,0.925,2,739
data1-02_chunk_740.wav,1,model,0.98,2,740
data1-02_chunk_740.wav,1,model,0.98,2,740
data1-02_chunk_741.wav,0,model,0.455,2,741
data1-02_chunk_741.wav,0,model,0.455,2,741
data1-02_chunk_742.wav,1,model,0.69,2,742
data1-02_chunk_742.wav,1,model,0.69,2,742
data1-02_chunk_743.wav,0,model,0.425,2,743
data1-02_chunk_743.wav,0,model,0.425,2,743
data1-02_chunk_744.wav,1,model,0.85,2,744
data1-02_chunk_744.wav,1,model,0.85,2,744
data1-02_chunk_745.wav,1,model,0.855,2,745
data1-02_chunk_745.wav,1,model,0.855,2,745
data1-02_chunk_746.wav,1,model,0.705,2,746
data1-02_chunk_746.wav,1,model,0.705,2,746
data1-02_chunk_747.wav,1,model,0.615,2,747
data1-02_chunk_747.wav,1,model,0.615,2,747
data1-02_chunk_748.wav,1,model,0.675,2,748
data1-02_chunk_748.wav,1,model,0.675,2,748
data1-02_chunk_749.wav,1,model,0.675,2,749
data1-02_chunk_749.wav,1,model,0.675,2,749
data1-02_chunk_750.wav,0,model,0.5,2,750
data1-02_chunk_750.wav,0,model,0.5,2,750
data1-02_chunk_751.wav,1,model,0.95,2,751
data1-02_chunk_751.wav,1,model,0.95,2,751
data1-02_chunk_752.wav,1,model,0.88,2,752
data1-02_chunk_752.wav,1,model,0.88,2,752
data1-02_chunk_753.wav,1,model,0.905,2,753
data1-02_chunk_753.wav,1,model,0.905,2,753
data1-02_chunk_754.wav,1,model,0.935,2,754
data1-02_chunk_754.wav,1,model,0.935,2,754
data1-02_chunk_755.wav,1,model,0.9,2,755
data1-02_chunk_755.wav,1,model,0.9,2,755
data1-02_chunk_756.wav,1,model,0.82,2,756
data1-02_chunk_756.wav,1,model,0.82,2,756
data1-02_chunk_757.wav,1,model,0.915,2,757
data1-02_chunk_757.wav,1,model,0.915,2,757
data1-02_chunk_758.wav,1,model,0.945,2,758
data1-02_chunk_758.wav,1,model,0.945,2,758
data1-02_chunk_759.wav,1,model,0.635,2,759
data1-02_chunk_759.wav,1,model,0.635,2,759
data1-02_chunk_760.wav,1,model,0.91,2,760
data1-02_chunk_760.wav,1,model,0.91,2,760
data1-02_chunk_761.wav,1,model,0.56,2,761
data1-02_chunk_761.wav,1,model,0.56,2,761
data1-02_chunk_762.wav,1,model,0.89,2,762
data1-02_chunk_762.wav,1,model,0.89,2,762
data1-02_chunk_763.wav,1,model,0.82,2,763
data1-02_chunk_763.wav,1,model,0.82,2,763
data1-02_chunk_764.wav,1,model,0.91,2,764
data1-02_chunk_764.wav,1,model,0.91,2,764
data1-02_chunk_765.wav,1,model,0.83,2,765
data1-02_chunk_765.wav,1,model,0.83,2,765
data1-02_chunk_766.wav,1,model,0.57,2,766
data1-02_chunk_766.wav,1,model,0.57,2,766
data1-02_chunk_767.wav,1,model,0.825,2,767
data1-02_chunk_767.wav,1,model,0.825,2,767
data1-02_chunk_768.wav,1,model,0.725,2,768
data1-02_chunk_768.wav,1,model,0.725,2,768
data1-02_chunk_769.wav,1,model,0.8,2,769
data1-02_chunk_769.wav,1,model,0.8,2,769
data1-02_chunk_770.wav,1,model,0.785,2,770
data1-02_chunk_770.wav,1,model,0.785,2,770
data1-02_chunk_771.wav,1,model,0.68,2,771
data1-02_chunk_771.wav,1,model,0.68,2,771
data1-02_chunk_772.wav,1,model,0.73,2,772
data1-02_chunk_772.wav,1,model,0.73,2,772
data1-02_chunk_773.wav,1,model,0.72,2,773
data1-02_chunk_773.wav,1,model,0.72,2,773
data1-02_chunk_774.wav,1,model,0.815,2,774
data1-02_chunk_774.wav,1,model,0.815,2,774
data1-02_chunk_775.wav,1,model,0.83,2,775
data1-02_chunk_775.wav,1,model,0.83,2,775
data1-02_chunk_776.wav,1,model,0.99,2,776
data1-02_chunk_776.wav,1,model,0.99,2,776
data1-02_chunk_777.wav,1,model,0.925,2,777
data1-02_chunk_777.wav,1,model,0.925,2,777
data1-02_chunk_778.wav,1,model,0.85,2,778
data1-02_chunk_778.wav,1,model,0.85,2,778
data1-02_chunk_779.wav,1,model,0.7,2,779
data1-02_chunk_779.wav,1,model,0.7,2,779
data1-02_chunk_780.wav,1,model,0.775,2,780
data1-02_chunk_780.wav,1,model,0.775,2,780
data1-02_chunk_781.wav,1,model,0.63,2,781
data1-02_chunk_781.wav,1,model,0.63,2,781
data1-02_chunk_782.wav,1,model,0.685,2,782
data1-02_chunk_782.wav,1,model,0.685,2,782
data1-02_chunk_783.wav,1,model,0.81,2,783
data1-02_chunk_783.wav,1,model,0.81,2,783
data1-02_chunk_784.wav,0,model,0.46,2,784
data1-02_chunk_784.wav,0,model,0.46,2,784
data1-02_chunk_785.wav,1,model,0.845,2,785
data1-02_chunk_785.wav,1,model,0.845,2,785
data1-02_chunk_786.wav,1,model,0.795,2,786
data1-02_chunk_786.wav,1,model,0.795,2,786
data1-02_chunk_787.wav,1,model,0.595,2,787
data1-02_chunk_787.wav,1,model,0.595,2,787
data1-02_chunk_788.wav,1,model,0.715,2,788
data1-02_chunk_788.wav,1,model,0.715,2,788
data1-02_chunk_789.wav,1,model,0.71,2,789
data1-02_chunk_789.wav,1,model,0.71,2,789
data1-02_chunk_790.wav,1,model,0.83,2,790
data1-02_chunk_790.wav,1,model,0.83,2,790
data1-02_chunk_791.wav,1,model,0.6,2,791
data1-02_chunk_791.wav,1,model,0.6,2,791
data1-02_chunk_792.wav,1,model,0.59,2,792
data1-02_chunk_792.wav,1,model,0.59,2,792
data1-02_chunk_793.wav,0,model,0.455,2,793
data1-02_chunk_793.wav,0,model,0.455,2,793
data1-02_chunk_794.wav,1,model,0.625,2,794
data1-02_chunk_794.wav,1,model,0.625,2,794
data1-02_chunk_795.wav,1,model,0.955,2,795
data1-02_chunk_795.wav,1,model,0.955,2,795
data1-02_chunk_796.wav,1,model,0.745,2,796
data1-02_chunk_796.wav,1,model,0.745,2,796
data1-02_chunk_797.wav,1,model,0.895,2,797
data1-02_chunk_797.wav,1,model,0.895,2,797
data1-02_chunk_798.wav,1,model,0.875,2,798
data1-02_chunk_798.wav,1,model,0.875,2,798
data1-02_chunk_799.wav,1,model,0.675,2,799
data1-02_chunk_799.wav,1,model,0.675,2,799
data1-02_chunk_800.wav,1,model,0.805,2,800
data1-02_chunk_800.wav,1,model,0.805,2,800
data1-02_chunk_801.wav,1,model,0.99,2,801
data1-02_chunk_801.wav,1,model,0.99,2,801
data1-02_chunk_802.wav,1,model,0.955,2,802
data1-02_chunk_802.wav,1,model,0.955,2,802
data1-02_chunk_803.wav,1,model,0.9,2,803
data1-02_chunk_803.wav,1,model,0.9,2,803
data1-02_chunk_804.wav,1,model,0.735,2,804
data1-02_chunk_804.wav,1,model,0.735,2,804
data1-02_chunk_805.wav,1,model,0.775,2,805
data1-02_chunk_805.wav,1,model,0.775,2,805
data1-02_chunk_806.wav,1,model,0.97,2,806
data1-02_chunk_806.wav,1,model,0.97,2,806
data1-02_chunk_807.wav,1,model,0.93,2,807
data1-02_chunk_807.wav,1,model,0.93,2,807
data1-02_chunk_808.wav,1,model,0.89,2,808
data1-02_chunk_808.wav,1,model,0.89,2,808
data1-02_chunk_809.wav,1,model,0.835,2,809
data1-02_chunk_809.wav,1,model,0.835,2,809
data1-02_chunk_810.wav,1,model,0.875,2,810
data1-02_chunk_810.wav,1,model,0.875,2,810
data1-02_chunk_811.wav,1,model,0.95,2,811
data1-02_chunk_811.wav,1,model,0.95,2,811
data1-02_chunk_812.wav,1,model,0.64,2,812
data1-02_chunk_812.wav,1,model,0.64,2,812
data1-02_chunk_813.wav,0,model,0.475,2,813
data1-02_chunk_813.wav,0,model,0.475,2,813
data1-02_chunk_814.wav,1,model,0.95,2,814
data1-02_chunk_814.wav,1,model,0.95,2,814
data1-02_chunk_815.wav,1,model,0.885,2,815
data1-02_chunk_815.wav,1,model,0.885,2,815
data1-02_chunk_816.wav,1,model,0.645,2,816
data1-02_chunk_816.wav,1,model,0.645,2,816
data1-02_chunk_817.wav,0,model,0.5,2,817
data1-02_chunk_817.wav,0,model,0.5,2,817
data1-02_chunk_818.wav,1,model,0.895,2,818
data1-02_chunk_818.wav,1,model,0.895,2,818
data1-02_chunk_819.wav,1,model,0.93,2,819
data1-02_chunk_819.wav,1,model,0.93,2,819
data1-02_chunk_820.wav,1,model,0.95,2,820
data1-02_chunk_820.wav,1,model,0.95,2,820
data1-02_chunk_821.wav,1,model,0.84,2,821
data1-02_chunk_821.wav,1,model,0.84,2,821
data1-02_chunk_822.wav,1,model,0.8,2,822
data1-02_chunk_822.wav,1,model,0.8,2,822
data1-02_chunk_823.wav,1,model,0.74,2,823
data1-02_chunk_823.wav,1,model,0.74,2,823
data1-02_chunk_824.wav,1,model,0.65,2,824
data1-02_chunk_824.wav,1,model,0.65,2,824
data1-02_chunk_825.wav,1,model,0.62,2,825
data1-02_chunk_825.wav,1,model,0.62,2,825
data1-02_chunk_826.wav,1,model,0.675,2,826
data1-02_chunk_826.wav,1,model,0.675,2,826
data1-02_chunk_827.wav,1,model,0.765,2,827
data1-02_chunk_827.wav,1,model,0.765,2,827
data1-02_chunk_828.wav,1,model,0.755,2,828
data1-02_chunk_828.wav,1,model,0.755,2,828
data1-02_chunk_829.wav,1,model,0.68,2,829
data1-02_chunk_829.wav,1,model,0.68,2,829
data1-02_chunk_830.wav,1,model,0.71,2,830
data1-02_chunk_830.wav,1,model,0.71,2,830
data1-02_chunk_831.wav,1,model,0.66,2,831
data1-02_chunk_831.wav,1,model,0.66,2,831
data1-02_chunk_832.wav,1,model,0.885,2,832
data1-02_chunk_832.wav,1,model,0.885,2,832
data1-02_chunk_833.wav,1,model,0.77,2,833
data1-02_chunk_833.wav,1,model,0.77,2,833
data1-02_chunk_834.wav,1,model,0.835,2,834
data1-02_chunk_834.wav,1,model,0.835,2,834
data1-02_chunk_835.wav,1,model,0.61,2,835
data1-02_chunk_835.wav,1,model,0.61,2,835
data1-02_chunk_836.wav,1,model,0.78,2,836
data1-02_chunk_836.wav,1,model,0.78,2,836
data1-02_chunk_837.wav,1,model,0.86,2,837
data1-02_chunk_837.wav,1,model,0.86,2,837
data1-02_chunk_838.wav,1,model,0.675,2,838
data1-02_chunk_838.wav,1,model,0.675,2,838
data1-02_chunk_839.wav,1,model,0.945,2,839
data1-02_chunk_839.wav,1,model,0.945,2,839
data1-02_chunk_840.wav,1,model,0.86,2,840
data1-02_chunk_840.wav,1,model,0.86,2,840
data1-02_chunk_841.wav,1,model,0.755,2,841
data1-02_chunk_841.wav,1,model,0.755,2,841
data1-02_chunk_842.wav,0,model,0.29,2,842
data1-02_chunk_842.wav,0,model,0.29,2,842
data1-02_chunk_843.wav,1,model,0.68,2,843
data1-02_chunk_843.wav,1,model,0.68,2,843
data1-02_chunk_844.wav,1,model,0.605,2,844
data1-02_chunk_844.wav,1,model,0.605,2,844
data1-02_chunk_845.wav,1,model,0.935,2,845
data1-02_chunk_845.wav,1,model,0.935,2,845
data1-02_chunk_846.wav,1,model,0.67,2,846
data1-02_chunk_846.wav,1,model,0.67,2,846
data1-02_chunk_847.wav,1,model,0.785,2,847
data1-02_chunk_847.wav,1,model,0.785,2,847
data1-02_chunk_848.wav,1,model,0.715,2,848
data1-02_chunk_848.wav,1,model,0.715,2,848
data1-02_chunk_849.wav,1,model,0.94,2,849
data1-02_chunk_849.wav,1,model,0.94,2,849
data1-02_chunk_850.wav,1,model,0.74,2,850
data1-02_chunk_850.wav,1,model,0.74,2,850
data1-02_chunk_851.wav,1,model,0.8,2,851
data1-02_chunk_851.wav,1,model,0.8,2,851
data1-02_chunk_852.wav,1,model,0.595,2,852
data1-02_chunk_852.wav,1,model,0.595,2,852
data1-02_chunk_853.wav,1,model,0.795,2,853
data1-02_chunk_853.wav,1,model,0.795,2,853
data1-02_chunk_854.wav,1,model,0.835,2,854
data1-02_chunk_854.wav,1,model,0.835,2,854
data1-02_chunk_855.wav,1,model,0.85,2,855
data1-02_chunk_855.wav,1,model,0.85,2,855
data1-02_chunk_856.wav,1,model,0.92,2,856
data1-02_chunk_856.wav,1,model,0.92,2,856
data1-02_chunk_857.wav,1,model,0.865,2,857
data1-02_chunk_857.wav,1,model,0.865,2,857
data1-02_chunk_858.wav,1,model,0.9,2,858
data1-02_chunk_858.wav,1,model,0.9,2,858
data1-02_chunk_859.wav,1,model,0.87,2,859
data1-02_chunk_859.wav,1,model,0.87,2,859
data1-02_chunk_860.wav,1,model,0.655,2,860
data1-02_chunk_860.wav,1,model,0.655,2,860
data1-02_chunk_861.wav,1,model,0.92,2,861
data1-02_chunk_861.wav,1,model,0.92,2,861
data1-02_chunk_862.wav,1,model,0.945,2,862
data1-02_chunk_862.wav,1,model,0.945,2,862
data1-02_chunk_863.wav,1,model,0.765,2,863
data1-02_chunk_863.wav,1,model,0.765,2,863
data1-02_chunk_864.wav,1,model,0.89,2,864
data1-02_chunk_864.wav,1,model,0.89,2,864
data1-02_chunk_865.wav,1,model,0.96,2,865
data1-02_chunk_865.wav,1,model,0.96,2,865
data1-02_chunk_866.wav,1,model,0.61,2,866
data1-02_chunk_866.wav,1,model,0.61,2,866
data1-02_chunk_867.wav,1,model,0.94,2,867
data1-02_chunk_867.wav,1,model,0.94,2,867
data1-02_chunk_868.wav,1,model,0.735,2,868
data1-02_chunk_868.wav,1,model,0.735,2,868
data1-02_chunk_869.wav,1,model,0.785,2,869
data1-02_chunk_869.wav,1,model,0.785,2,869
data1-02_chunk_870.wav,1,model,0.905,2,870
data1-02_chunk_870.wav,1,model,0.905,2,870
data1-02_chunk_871.wav,1,model,0.915,2,871
data1-02_chunk_871.wav,1,model,0.915,2,871
data1-02_chunk_872.wav,1,model,0.56,2,872
data1-02_chunk_872.wav,1,model,0.56,2,872
data1-02_chunk_873.wav,1,model,0.92,2,873
data1-02_chunk_873.wav,1,model,0.92,2,873
data1-02_chunk_874.wav,1,model,0.76,2,874
data1-02_chunk_874.wav,1,model,0.76,2,874
data1-02_chunk_875.wav,1,model,0.695,2,875
data1-02_chunk_875.wav,1,model,0.695,2,875
data1-02_chunk_876.wav,1,model,0.7,2,876
data1-02_chunk_876.wav,1,model,0.7,2,876
data1-02_chunk_877.wav,1,model,0.885,2,877
data1-02_chunk_877.wav,1,model,0.885,2,877
data1-02_chunk_878.wav,1,model,0.95,2,878
data1-02_chunk_878.wav,1,model,0.95,2,878
data1-02_chunk_879.wav,1,model,0.89,2,879
data1-02_chunk_879.wav,1,model,0.89,2,879
data1-02_chunk_880.wav,1,model,1,2,880
data1-02_chunk_880.wav,1,model,1,2,880
data1-02_chunk_881.wav,1,model,0.695,2,881
data1-02_chunk_881.wav,1,model,0.695,2,881
data1-02_chunk_882.wav,1,model,0.67,2,882
data1-02_chunk_882.wav,1,model,0.67,2,882
data1-02_chunk_883.wav,0,model,0.475,2,883
data1-02_chunk_883.wav,0,model,0.475,2,883
data1-02_chunk_884.wav,1,model,0.785,2,884
data1-02_chunk_884.wav,1,model,0.785,2,884
data1-02_chunk_885.wav,1,model,0.87,2,885
data1-02_chunk_885.wav,1,model,0.87,2,885
data1-02_chunk_886.wav,1,model,0.88,2,886
data1-02_chunk_886.wav,1,model,0.88,2,886
data1-02_chunk_887.wav,1,model,0.93,2,887
data1-02_chunk_887.wav,1,model,0.93,2,887
data1-02_chunk_888.wav,1,model,0.885,2,888
data1-02_chunk_888.wav,1,model,0.885,2,888
data1-02_chunk_889.wav,1,model,0.59,2,889
data1-02_chunk_889.wav,1,model,0.59,2,889
data1-02_chunk_890.wav,1,model,0.9,2,890
data1-02_chunk_890.wav,1,model,0.9,2,890
data1-02_chunk_891.wav,1,model,0.875,2,891
data1-02_chunk_891.wav,1,model,0.875,2,891
data1-02_chunk_892.wav,1,model,0.855,2,892
data1-02_chunk_892.wav,1,model,0.855,2,892
data1-02_chunk_893.wav,1,model,0.905,2,893
data1-02_chunk_893.wav,1,model,0.905,2,893
data1-02_chunk_894.wav,1,model,0.87,2,894
data1-02_chunk_894.wav,1,model,0.87,2,894
data1-02_chunk_895.wav,1,model,0.965,2,895
data1-02_chunk_895.wav,1,model,0.965,2,895
data1-02_chunk_896.wav,1,model,0.72,2,896
data1-02_chunk_896.wav,1,model,0.72,2,896
data1-02_chunk_897.wav,1,model,0.8,2,897
data1-02_chunk_897.wav,1,model,0.8,2,897
data1-02_chunk_898.wav,1,model,0.93,2,898
data1-02_chunk_898.wav,1,model,0.93,2,898
data1-02_chunk_899.wav,1,model,0.905,2,899
data1-02_chunk_899.wav,1,model,0.905,2,899
data1-02_chunk_900.wav,1,model,0.865,2,900
data1-02_chunk_900.wav,1,model,0.865,2,900
data1-02_chunk_901.wav,1,model,0.95,2,901
data1-02_chunk_901.wav,1,model,0.95,2,901
data1-02_chunk_902.wav,1,model,0.965,2,902
data1-02_chunk_902.wav,1,model,0.965,2,902
data1-02_chunk_903.wav,1,manual,0.935,2,903
data1-02_chunk_903.wav,1,model,0.935,2,903
data1-02_chunk_904.wav,1,manual,0.89,2,904
data1-02_chunk_904.wav,1,model,0.89,2,904
data1-02_chunk_905.wav,1,manual,0.94,2,905
data1-02_chunk_905.wav,1,model,0.94,2,905
data1-02_chunk_906.wav,1,manual,0.93,2,906
data1-02_chunk_906.wav,1,model,0.93,2,906
data1-02_chunk_907.wav,1,manual,0.77,2,907
data1-02_chunk_907.wav,1,model,0.77,2,907
data1-02_chunk_908.wav,1,manual,0.84,2,908
data1-02_chunk_908.wav,1,model,0.84,2,908
data1-02_chunk_909.wav,1,manual,0.875,2,909
data1-02_chunk_909.wav,1,model,0.875,2,909
data1-02_chunk_910.wav,1,manual,0.86,2,910
data1-02_chunk_910.wav,1,model,0.86,2,910
data1-02_chunk_911.wav,1,manual,0.97,2,911
data1-02_chunk_911.wav,1,model,0.97,2,911
data1-02_chunk_912.wav,1,manual,0.735,2,912
data1-02_chunk_912.wav,1,model,0.735,2,912
data1-02_chunk_913.wav,1,manual,0.87,2,913
data1-02_chunk_913.wav,1,model,0.87,2,913
data1-02_chunk_914.wav,1,manual,0.93,2,914
data1-02_chunk_914.wav,1,model,0.93,2,914
data1-02_chunk_915.wav,1,manual,0.895,2,915
data1-02_chunk_915.wav,1,model,0.895,2,915
data1-02_chunk_916.wav,1,manual,0.9,2,916
data1-02_chunk_916.wav,1,model,0.9,2,916
data1-02_chunk_917.wav,1,manual,0.9,2,917
data1-02_chunk_917.wav,1,model,0.9,2,917
data1-02_chunk_918.wav,1,manual,0.96,2,918
data1-02_chunk_918.wav,1,model,0.96,2,918
data1-02_chunk_919.wav,1,manual,0.89,2,919
data1-02_chunk_919.wav,1,model,0.89,2,919
data1-02_chunk_920.wav,1,manual,0.985,2,920
data1-02_chunk_920.wav,1,model,0.985,2,920
data1-02_chunk_921.wav,1,manual,0.93,2,921
data1-02_chunk_921.wav,1,model,0.93,2,921
data1-02_chunk_922.wav,1,manual,0.97,2,922
data1-02_chunk_922.wav,1,model,0.97,2,922
data1-02_chunk_923.wav,1,manual,0.89,2,923
data1-02_chunk_923.wav,1,model,0.89,2,923
data1-02_chunk_924.wav,1,manual,0.905,2,924
data1-02_chunk_924.wav,1,model,0.905,2,924
data1-02_chunk_925.wav,1,manual,0.95,2,925
data1-02_chunk_925.wav,1,model,0.95,2,925
data1-02_chunk_926.wav,1,manual,0.945,2,926
data1-02_chunk_926.wav,1,model,0.945,2,926
data1-02_chunk_927.wav,1,manual,0.995,2,927
data1-02_chunk_927.wav,1,model,0.995,2,927
data1-02_chunk_928.wav,1,manual,0.72,2,928
data1-02_chunk_928.wav,1,model,0.72,2,928
data1-02_chunk_929.wav,1,manual,0.955,2,929
data1-02_chunk_929.wav,1,model,0.955,2,929
data1-02_chunk_930.wav,1,manual,0.9,2,930
data1-02_chunk_930.wav,1,model,0.9,2,930
data1-02_chunk_931.wav,1,manual,0.96,2,931
data1-02_chunk_931.wav,1,model,0.96,2,931
data1-02_chunk_932.wav,1,model,0.855,2,932
data1-02_chunk_932.wav,1,model,0.855,2,932
data1-02_chunk_933.wav,1,model,0.71,2,933
data1-02_chunk_933.wav,1,model,0.71,2,933
data1-02_chunk_934.wav,1,model,0.885,2,934
data1-02_chunk_934.wav,1,model,0.885,2,934
data1-02_chunk_935.wav,1,model,0.805,2,935
data1-02_chunk_935.wav,1,model,0.805,2,935
data1-02_chunk_936.wav,1,model,0.91,2,936
data1-02_chunk_936.wav,1,model,0.91,2,936
data1-02_chunk_937.wav,1,model,0.76,2,937
data1-02_chunk_937.wav,1,model,0.76,2,937
data1-02_chunk_938.wav,1,model,0.79,2,938
data1-02_chunk_938.wav,1,model,0.79,2,938
data1-02_chunk_939.wav,1,model,0.75,2,939
data1-02_chunk_939.wav,1,model,0.75,2,939
data1-02_chunk_940.wav,1,model,0.925,2,940
data1-02_chunk_940.wav,1,model,0.925,2,940
data1-02_chunk_941.wav,1,model,0.83,2,941
data1-02_chunk_941.wav,1,model,0.83,2,941
data1-02_chunk_942.wav,1,model,0.885,2,942
data1-02_chunk_942.wav,1,model,0.885,2,942
data1-02_chunk_943.wav,1,model,0.93,2,943
data1-02_chunk_943.wav,1,model,0.93,2,943
data1-02_chunk_944.wav,1,model,0.96,2,944
data1-02_chunk_944.wav,1,model,0.96,2,944
data1-02_chunk_945.wav,1,model,0.645,2,945
data1-02_chunk_945.wav,1,model,0.645,2,945
data1-02_chunk_946.wav,1,model,0.68,2,946
data1-02_chunk_946.wav,1,model,0.68,2,946
data1-02_chunk_947.wav,1,model,0.58,2,947
data1-02_chunk_947.wav,1,model,0.58,2,947
data1-02_chunk_948.wav,1,model,0.96,2,948
data1-02_chunk_948.wav,1,model,0.96,2,948
data1-02_chunk_949.wav,1,model,0.85,2,949
data1-02_chunk_949.wav,1,model,0.85,2,949
data1-02_chunk_950.wav,1,model,0.545,2,950
data1-02_chunk_950.wav,1,model,0.545,2,950
data1-02_chunk_951.wav,1,model,0.765,2,951
data1-02_chunk_951.wav,1,model,0.765,2,951
data1-02_chunk_952.wav,1,model,0.975,2,952
data1-02_chunk_952.wav,1,model,0.975,2,952
data1-02_chunk_953.wav,1,model,0.91,2,953
data1-02_chunk_953.wav,1,model,0.91,2,953
data1-02_chunk_954.wav,1,model,0.905,2,954
data1-02_chunk_954.wav,1,model,0.905,2,954
data1-02_chunk_955.wav,1,model,1,2,955
data1-02_chunk_955.wav,1,model,1,2,955
data1-02_chunk_956.wav,1,model,0.77,2,956
data1-02_chunk_956.wav,1,model,0.77,2,956
data1-02_chunk_957.wav,1,model,0.82,2,957
data1-02_chunk_957.wav,1,model,0.82,2,957
data1-02_chunk_958.wav,1,model,0.865,2,958
data1-02_chunk_958.wav,1,model,0.865,2,958
data1-02_chunk_959.wav,1,model,0.975,2,959
data1-02_chunk_959.wav,1,model,0.975,2,959
data1-02_chunk_960.wav,1,model,0.945,2,960
data1-02_chunk_960.wav,1,model,0.945,2,960
data1-02_chunk_961.wav,1,model,0.955,2,961
data1-02_chunk_961.wav,1,model,0.955,2,961
data1-02_chunk_962.wav,1,model,0.865,2,962
data1-02_chunk_962.wav,1,model,0.865,2,962
data1-02_chunk_963.wav,1,model,0.94,2,963
data1-02_chunk_963.wav,1,model,0.94,2,963
data1-02_chunk_964.wav,1,model,0.8,2,964
data1-02_chunk_964.wav,1,model,0.8,2,964
data1-02_chunk_965.wav,1,model,0.995,2,965
data1-02_chunk_965.wav,1,model,0.995,2,965
data1-02_chunk_966.wav,1,model,0.91,2,966
data1-02_chunk_966.wav,1,model,0.91,2,966
data1-02_chunk_967.wav,1,model,0.58,2,967
data1-02_chunk_967.wav,1,model,0.58,2,967
data1-02_chunk_968.wav,1,model,0.575,2,968
data1-02_chunk_968.wav,1,model,0.575,2,968
data1-02_chunk_969.wav,1,model,0.905,2,969
data1-02_chunk_969.wav,1,model,0.905,2,969
data1-02_chunk_970.wav,1,model,0.975,2,970
