filename,Label,Source,Set#,Chunk#,TOD
data1-01_chunk_1190.wav,1,model,1,1190,2:48:10 PM
data1-01_chunk_1191.wav,1,model,1,1191,2:48:20 PM
data1-01_chunk_1192.wav,1,model,1,1192,2:48:30 PM
data1-01_chunk_1193.wav,0,model,1,1193,2:48:40 PM
data1-01_chunk_1194.wav,0,model,1,1194,2:48:50 PM
data1-01_chunk_1195.wav,0,model,1,1195,2:49:00 PM
data1-01_chunk_1196.wav,0,model,1,1196,2:49:10 PM
data1-01_chunk_1197.wav,0,model,1,1197,2:49:20 PM
data1-01_chunk_1198.wav,0,model,1,1198,2:49:30 PM
data1-01_chunk_1199.wav,0,model,1,1199,2:49:40 PM
data1-01_chunk_1200.wav,1,model,1,1200,2:49:50 PM
data1-01_chunk_1201.wav,0,model,1,1201,2:50:00 PM
data1-01_chunk_1202.wav,0,model,1,1202,2:50:10 PM
data1-01_chunk_1203.wav,0,model,1,1203,2:50:20 PM
data1-01_chunk_1204.wav,0,model,1,1204,2:50:30 PM
data1-01_chunk_1205.wav,0,model,1,1205,2:50:40 PM
data1-01_chunk_1206.wav,0,model,1,1206,2:50:50 PM
data1-01_chunk_1207.wav,0,model,1,1207,2:51:00 PM
data1-01_chunk_1208.wav,0,model,1,1208,2:51:10 PM
data1-01_chunk_1209.wav,1,model,1,1209,2:51:20 PM
data1-01_chunk_1210.wav,1,model,1,1210,2:51:30 PM
data1-01_chunk_1211.wav,1,model,1,1211,2:51:40 PM
data1-01_chunk_1212.wav,1,model,1,1212,2:51:50 PM
data1-01_chunk_1213.wav,0,model,1,1213,2:52:00 PM
data1-01_chunk_1214.wav,0,model,1,1214,2:52:10 PM
data1-01_chunk_1215.wav,1,model,1,1215,2:52:20 PM
data1-01_chunk_1216.wav,1,model,1,1216,2:52:30 PM
data1-01_chunk_1217.wav,1,model,1,1217,2:52:40 PM
data1-01_chunk_1218.wav,1,model,1,1218,2:52:50 PM
data1-02_chunk_1.wav,1,manual,2,1,2:53:00 PM
data1-02_chunk_2.wav,1,manual,2,2,2:53:10 PM
data1-02_chunk_3.wav,1,manual,2,3,2:53:20 PM
data1-02_chunk_4.wav,0,manual,2,4,2:53:30 PM
data1-02_chunk_5.wav,0,manual,2,5,2:53:40 PM
data1-02_chunk_6.wav,0,manual,2,6,2:53:50 PM
data1-02_chunk_7.wav,0,manual,2,7,2:54:00 PM
data1-02_chunk_8.wav,0,manual,2,8,2:54:10 PM
data1-02_chunk_9.wav,0,manual,2,9,2:54:20 PM
data1-02_chunk_10.wav,1,manual,2,10,2:54:30 PM
data1-02_chunk_11.wav,0,manual,2,11,2:54:40 PM
data1-02_chunk_12.wav,0,manual,2,12,2:54:50 PM
data1-02_chunk_13.wav,0,manual,2,13,2:55:00 PM
data1-02_chunk_14.wav,0,manual,2,14,2:55:10 PM
data1-02_chunk_15.wav,0,manual,2,15,2:55:20 PM
data1-02_chunk_16.wav,1,manual,2,16,2:55:30 PM
data1-02_chunk_17.wav,1,manual,2,17,2:55:40 PM
data1-02_chunk_18.wav,1,manual,2,18,2:55:50 PM
data1-02_chunk_19.wav,1,manual,2,19,2:56:00 PM
data1-02_chunk_20.wav,1,manual,2,20,2:56:10 PM
data1-02_chunk_21.wav,1,manual,2,21,2:56:20 PM
data1-02_chunk_22.wav,1,manual,2,22,2:56:30 PM
data1-02_chunk_23.wav,1,manual,2,23,2:56:40 PM
data1-02_chunk_24.wav,1,manual,2,24,2:56:50 PM
data1-02_chunk_25.wav,1,manual,2,25,2:57:00 PM
data1-02_chunk_26.wav,1,manual,2,26,2:57:10 PM
data1-02_chunk_27.wav,1,manual,2,27,2:57:20 PM
data1-02_chunk_28.wav,0,manual,2,28,2:57:30 PM
data1-02_chunk_29.wav,0,manual,2,29,2:57:40 PM
data1-02_chunk_30.wav,0,manual,2,30,2:57:50 PM
data1-02_chunk_31.wav,0,manual,2,31,2:58:00 PM
data1-02_chunk_32.wav,1,manual,2,32,2:58:10 PM
data1-02_chunk_33.wav,1,manual,2,33,2:58:20 PM
data1-02_chunk_34.wav,0,manual,2,34,2:58:30 PM
data1-02_chunk_35.wav,0,manual,2,35,2:58:40 PM
data1-02_chunk_36.wav,1,manual,2,36,2:58:50 PM
data1-02_chunk_37.wav,0,manual,2,37,2:59:00 PM
data1-02_chunk_38.wav,0,manual,2,38,2:59:10 PM
data1-02_chunk_39.wav,0,manual,2,39,2:59:20 PM
data1-02_chunk_40.wav,0,manual,2,40,2:59:30 PM
data1-02_chunk_41.wav,0,manual,2,41,2:59:40 PM
data1-02_chunk_42.wav,1,manual,2,42,2:59:50 PM
data1-02_chunk_43.wav,1,manual,2,43,3:00:00 PM
data1-02_chunk_44.wav,1,manual,2,44,3:00:10 PM
data1-02_chunk_45.wav,1,manual,2,45,3:00:20 PM
data1-02_chunk_46.wav,0,manual,2,46,3:00:30 PM
data1-02_chunk_47.wav,0,manual,2,47,3:00:40 PM
data1-02_chunk_48.wav,0,manual,2,48,3:00:50 PM
data1-02_chunk_49.wav,0,manual,2,49,3:01:00 PM
data1-02_chunk_50.wav,0,manual,2,50,3:01:10 PM
data1-02_chunk_51.wav,1,manual,2,51,3:01:20 PM
data1-02_chunk_52.wav,1,manual,2,52,3:01:30 PM
data1-02_chunk_53.wav,1,manual,2,53,3:01:40 PM
data1-02_chunk_54.wav,1,manual,2,54,3:01:50 PM
data1-02_chunk_55.wav,1,manual,2,55,3:02:00 PM
data1-02_chunk_56.wav,1,manual,2,56,3:02:10 PM
data1-02_chunk_57.wav,1,manual,2,57,3:02:20 PM
data1-02_chunk_58.wav,1,manual,2,58,3:02:30 PM
data1-02_chunk_59.wav,0,manual,2,59,3:02:40 PM
data1-02_chunk_60.wav,0,manual,2,60,3:02:50 PM
data1-02_chunk_61.wav,1,manual,2,61,3:03:00 PM
data1-02_chunk_62.wav,0,manual,2,62,3:03:10 PM
data1-02_chunk_63.wav,0,manual,2,63,3:03:20 PM
data1-02_chunk_64.wav,0,manual,2,64,3:03:30 PM
data1-02_chunk_65.wav,0,manual,2,65,3:03:40 PM
data1-02_chunk_66.wav,0,manual,2,66,3:03:50 PM
data1-02_chunk_67.wav,1,manual,2,67,3:04:00 PM
data1-02_chunk_68.wav,0,manual,2,68,3:04:10 PM
data1-02_chunk_69.wav,0,manual,2,69,3:04:20 PM
data1-02_chunk_70.wav,0,manual,2,70,3:04:30 PM
data1-02_chunk_71.wav,0,manual,2,71,3:04:40 PM
data1-02_chunk_72.wav,1,manual,2,72,3:04:50 PM
data1-02_chunk_73.wav,1,manual,2,73,3:05:00 PM
data1-02_chunk_74.wav,1,manual,2,74,3:05:10 PM
data1-02_chunk_75.wav,1,manual,2,75,3:05:20 PM
data1-02_chunk_76.wav,1,manual,2,76,3:05:30 PM
data1-02_chunk_77.wav,1,manual,2,77,3:05:40 PM
data1-02_chunk_78.wav,1,manual,2,78,3:05:50 PM
data1-02_chunk_79.wav,1,manual,2,79,3:06:00 PM
data1-02_chunk_80.wav,1,manual,2,80,3:06:10 PM
data1-02_chunk_81.wav,1,manual,2,81,3:06:20 PM
data1-02_chunk_82.wav,1,manual,2,82,3:06:30 PM
data1-02_chunk_83.wav,1,manual,2,83,3:06:40 PM
data1-02_chunk_84.wav,1,manual,2,84,3:06:50 PM
data1-02_chunk_85.wav,0,manual,2,85,3:07:00 PM
data1-02_chunk_86.wav,0,manual,2,86,3:07:10 PM
data1-02_chunk_87.wav,1,manual,2,87,3:07:20 PM
data1-02_chunk_88.wav,1,manual,2,88,3:07:30 PM
data1-02_chunk_89.wav,0,manual,2,89,3:07:40 PM
data1-02_chunk_90.wav,1,manual,2,90,3:07:50 PM
data1-02_chunk_91.wav,1,manual,2,91,3:08:00 PM
data1-02_chunk_92.wav,0,manual,2,92,3:08:10 PM
data1-02_chunk_93.wav,1,manual,2,93,3:08:20 PM
data1-02_chunk_94.wav,1,manual,2,94,3:08:30 PM
data1-02_chunk_95.wav,1,manual,2,95,3:08:40 PM
data1-02_chunk_96.wav,1,manual,2,96,3:08:50 PM
data1-02_chunk_97.wav,0,manual,2,97,3:09:00 PM
data1-02_chunk_98.wav,0,manual,2,98,3:09:10 PM
data1-02_chunk_99.wav,1,manual,2,99,3:09:20 PM
data1-02_chunk_100.wav,1,manual,2,100,3:09:30 PM
data1-02_chunk_101.wav,1,manual,2,101,3:09:40 PM
data1-02_chunk_102.wav,1,manual,2,102,3:09:50 PM
data1-02_chunk_103.wav,1,manual,2,103,3:10:00 PM
data1-02_chunk_104.wav,1,manual,2,104,3:10:10 PM
data1-02_chunk_105.wav,1,manual,2,105,3:10:20 PM
data1-02_chunk_106.wav,1,manual,2,106,3:10:30 PM
data1-02_chunk_107.wav,0,manual,2,107,3:10:40 PM
data1-02_chunk_108.wav,0,manual,2,108,3:10:50 PM
data1-02_chunk_109.wav,1,manual,2,109,3:11:00 PM
data1-02_chunk_110.wav,1,manual,2,110,3:11:10 PM
data1-02_chunk_111.wav,1,manual,2,111,3:11:20 PM
data1-02_chunk_112.wav,1,manual,2,112,3:11:30 PM
data1-02_chunk_113.wav,1,manual,2,113,3:11:40 PM
data1-02_chunk_114.wav,1,manual,2,114,3:11:50 PM
data1-02_chunk_115.wav,0,manual,2,115,3:12:00 PM
data1-02_chunk_116.wav,0,manual,2,116,3:12:10 PM
data1-02_chunk_117.wav,0,manual,2,117,3:12:20 PM
data1-02_chunk_118.wav,1,manual,2,118,3:12:30 PM
data1-02_chunk_119.wav,1,manual,2,119,3:12:40 PM
data1-02_chunk_120.wav,1,manual,2,120,3:12:50 PM
data1-02_chunk_121.wav,0,manual,2,121,3:13:00 PM
data1-02_chunk_122.wav,0,manual,2,122,3:13:10 PM
data1-02_chunk_123.wav,0,manual,2,123,3:13:20 PM
data1-02_chunk_124.wav,0,manual,2,124,3:13:30 PM
data1-02_chunk_125.wav,1,manual,2,125,3:13:40 PM
data1-02_chunk_126.wav,1,manual,2,126,3:13:50 PM
data1-02_chunk_127.wav,1,manual,2,127,3:14:00 PM
data1-02_chunk_128.wav,1,manual,2,128,3:14:10 PM
data1-02_chunk_129.wav,1,manual,2,129,3:14:20 PM
data1-02_chunk_130.wav,1,manual,2,130,3:14:30 PM
data1-02_chunk_131.wav,1,manual,2,131,3:14:40 PM
data1-02_chunk_132.wav,1,manual,2,132,3:14:50 PM
data1-02_chunk_133.wav,1,manual,2,133,3:15:00 PM
data1-02_chunk_134.wav,1,manual,2,134,3:15:10 PM
data1-02_chunk_135.wav,1,manual,2,135,3:15:20 PM
data1-02_chunk_136.wav,1,manual,2,136,3:15:30 PM
data1-02_chunk_137.wav,1,manual,2,137,3:15:40 PM
data1-02_chunk_138.wav,0,manual,2,138,3:15:50 PM
data1-02_chunk_139.wav,0,manual,2,139,3:16:00 PM
data1-02_chunk_140.wav,0,manual,2,140,3:16:10 PM
data1-02_chunk_141.wav,0,manual,2,141,3:16:20 PM
data1-02_chunk_142.wav,0,manual,2,142,3:16:30 PM
data1-02_chunk_143.wav,0,manual,2,143,3:16:40 PM
data1-02_chunk_144.wav,0,manual,2,144,3:16:50 PM
data1-02_chunk_145.wav,1,manual,2,145,3:17:00 PM
data1-02_chunk_146.wav,0,manual,2,146,3:17:10 PM
data1-02_chunk_147.wav,0,manual,2,147,3:17:20 PM
data1-02_chunk_148.wav,0,manual,2,148,3:17:30 PM
data1-02_chunk_149.wav,0,manual,2,149,3:17:40 PM
data1-02_chunk_150.wav,0,manual,2,150,3:17:50 PM
data1-02_chunk_151.wav,0,manual,2,151,3:18:00 PM
data1-02_chunk_152.wav,0,manual,2,152,3:18:10 PM
data1-02_chunk_153.wav,1,manual,2,153,3:18:20 PM
data1-02_chunk_154.wav,1,manual,2,154,3:18:30 PM
data1-02_chunk_155.wav,1,manual,2,155,3:18:40 PM
data1-02_chunk_156.wav,1,manual,2,156,3:18:50 PM
data1-02_chunk_157.wav,1,manual,2,157,3:19:00 PM
data1-02_chunk_158.wav,1,manual,2,158,3:19:10 PM
data1-02_chunk_159.wav,1,manual,2,159,3:19:20 PM
data1-02_chunk_160.wav,0,manual,2,160,3:19:30 PM
data1-02_chunk_161.wav,0,manual,2,161,3:19:40 PM
data1-02_chunk_162.wav,0,manual,2,162,3:19:50 PM
data1-02_chunk_163.wav,0,manual,2,163,3:20:00 PM
data1-02_chunk_164.wav,0,manual,2,164,3:20:10 PM
data1-02_chunk_165.wav,1,manual,2,165,3:20:20 PM
data1-02_chunk_166.wav,0,manual,2,166,3:20:30 PM
data1-02_chunk_167.wav,0,manual,2,167,3:20:40 PM
data1-02_chunk_168.wav,0,manual,2,168,3:20:50 PM
data1-02_chunk_169.wav,0,manual,2,169,3:21:00 PM
data1-02_chunk_170.wav,0,manual,2,170,3:21:10 PM
data1-02_chunk_171.wav,0,manual,2,171,3:21:20 PM
data1-02_chunk_172.wav,0,manual,2,172,3:21:30 PM
data1-02_chunk_173.wav,1,manual,2,173,3:21:40 PM
data1-02_chunk_174.wav,1,manual,2,174,3:21:50 PM
data1-02_chunk_175.wav,1,manual,2,175,3:22:00 PM
data1-02_chunk_176.wav,1,manual,2,176,3:22:10 PM
data1-02_chunk_177.wav,0,manual,2,177,3:22:20 PM
data1-02_chunk_178.wav,0,manual,2,178,3:22:30 PM
data1-02_chunk_179.wav,0,manual,2,179,3:22:40 PM
data1-02_chunk_180.wav,0,manual,2,180,3:22:50 PM
data1-02_chunk_181.wav,0,manual,2,181,3:23:00 PM
data1-02_chunk_182.wav,1,manual,2,182,3:23:10 PM
data1-02_chunk_183.wav,1,model,2,183,3:23:20 PM
data1-02_chunk_184.wav,1,model,2,184,3:23:30 PM
data1-02_chunk_185.wav,1,model,2,185,3:23:40 PM
data1-02_chunk_186.wav,0,model,2,186,3:23:50 PM
data1-02_chunk_187.wav,0,model,2,187,3:24:00 PM
data1-02_chunk_188.wav,0,model,2,188,3:24:10 PM
data1-02_chunk_189.wav,0,model,2,189,3:24:20 PM
data1-02_chunk_190.wav,0,model,2,190,3:24:30 PM
data1-02_chunk_191.wav,1,model,2,191,3:24:40 PM
data1-02_chunk_192.wav,1,model,2,192,3:24:50 PM
data1-02_chunk_193.wav,1,model,2,193,3:25:00 PM
data1-02_chunk_194.wav,1,model,2,194,3:25:10 PM
data1-02_chunk_195.wav,1,model,2,195,3:25:20 PM
data1-02_chunk_196.wav,1,model,2,196,3:25:30 PM
data1-02_chunk_197.wav,1,model,2,197,3:25:40 PM
data1-02_chunk_198.wav,1,model,2,198,3:25:50 PM
data1-02_chunk_199.wav,1,model,2,199,3:26:00 PM
data1-02_chunk_200.wav,1,model,2,200,3:26:10 PM
data1-02_chunk_201.wav,1,model,2,201,3:26:20 PM
data1-02_chunk_202.wav,1,model,2,202,3:26:30 PM
data1-02_chunk_203.wav,1,model,2,203,3:26:40 PM
data1-02_chunk_204.wav,1,model,2,204,3:26:50 PM
data1-02_chunk_205.wav,1,model,2,205,3:27:00 PM
data1-02_chunk_206.wav,1,model,2,206,3:27:10 PM
data1-02_chunk_207.wav,1,model,2,207,3:27:20 PM
data1-02_chunk_208.wav,0,model,2,208,3:27:30 PM
data1-02_chunk_209.wav,1,model,2,209,3:27:40 PM
data1-02_chunk_210.wav,1,model,2,210,3:27:50 PM
data1-02_chunk_211.wav,1,model,2,211,3:28:00 PM
data1-02_chunk_212.wav,0,model,2,212,3:28:10 PM
data1-02_chunk_213.wav,1,model,2,213,3:28:20 PM
data1-02_chunk_214.wav,1,model,2,214,3:28:30 PM
data1-02_chunk_215.wav,1,model,2,215,3:28:40 PM
data1-02_chunk_216.wav,1,model,2,216,3:28:50 PM
data1-02_chunk_217.wav,1,model,2,217,3:29:00 PM
data1-02_chunk_218.wav,1,model,2,218,3:29:10 PM
data1-02_chunk_219.wav,1,model,2,219,3:29:20 PM
data1-02_chunk_220.wav,1,model,2,220,3:29:30 PM
data1-02_chunk_221.wav,1,model,2,221,3:29:40 PM
data1-02_chunk_222.wav,1,model,2,222,3:29:50 PM
data1-02_chunk_223.wav,1,model,2,223,3:30:00 PM
data1-02_chunk_224.wav,1,model,2,224,3:30:10 PM
data1-02_chunk_225.wav,1,model,2,225,3:30:20 PM
data1-02_chunk_226.wav,1,model,2,226,3:30:30 PM
data1-02_chunk_227.wav,1,model,2,227,3:30:40 PM
data1-02_chunk_228.wav,1,model,2,228,3:30:50 PM
data1-02_chunk_229.wav,1,model,2,229,3:31:00 PM
data1-02_chunk_230.wav,0,model,2,230,3:31:10 PM
data1-02_chunk_231.wav,0,model,2,231,3:31:20 PM
data1-02_chunk_232.wav,1,model,2,232,3:31:30 PM
data1-02_chunk_233.wav,1,model,2,233,3:31:40 PM
data1-02_chunk_234.wav,0,model,2,234,3:31:50 PM
data1-02_chunk_235.wav,0,model,2,235,3:32:00 PM
data1-02_chunk_236.wav,0,model,2,236,3:32:10 PM
data1-02_chunk_237.wav,0,model,2,237,3:32:20 PM
data1-02_chunk_238.wav,0,model,2,238,3:32:30 PM
data1-02_chunk_239.wav,0,model,2,239,3:32:40 PM
data1-02_chunk_240.wav,0,model,2,240,3:32:50 PM
data1-02_chunk_241.wav,0,model,2,241,3:33:00 PM
data1-02_chunk_242.wav,0,model,2,242,3:33:10 PM
data1-02_chunk_243.wav,0,model,2,243,3:33:20 PM
data1-02_chunk_244.wav,1,model,2,244,3:33:30 PM
data1-02_chunk_245.wav,0,model,2,245,3:33:40 PM
data1-02_chunk_246.wav,1,model,2,246,3:33:50 PM
data1-02_chunk_247.wav,1,model,2,247,3:34:00 PM
data1-02_chunk_248.wav,1,model,2,248,3:34:10 PM
data1-02_chunk_249.wav,1,model,2,249,3:34:20 PM
data1-02_chunk_250.wav,1,model,2,250,3:34:30 PM
data1-02_chunk_251.wav,1,model,2,251,3:34:40 PM
data1-02_chunk_252.wav,0,model,2,252,3:34:50 PM
data1-02_chunk_253.wav,1,model,2,253,3:35:00 PM
data1-02_chunk_254.wav,0,model,2,254,3:35:10 PM
data1-02_chunk_255.wav,1,model,2,255,3:35:20 PM
data1-02_chunk_256.wav,1,model,2,256,3:35:30 PM
data1-02_chunk_257.wav,1,model,2,257,3:35:40 PM
data1-02_chunk_258.wav,1,model,2,258,3:35:50 PM
data1-02_chunk_259.wav,1,model,2,259,3:36:00 PM
data1-02_chunk_260.wav,1,model,2,260,3:36:10 PM
data1-02_chunk_261.wav,0,model,2,261,3:36:20 PM
data1-02_chunk_262.wav,0,model,2,262,3:36:30 PM
data1-02_chunk_263.wav,0,model,2,263,3:36:40 PM
data1-02_chunk_264.wav,0,model,2,264,3:36:50 PM
data1-02_chunk_265.wav,1,model,2,265,3:37:00 PM
data1-02_chunk_266.wav,0,model,2,266,3:37:10 PM
data1-02_chunk_267.wav,0,model,2,267,3:37:20 PM
data1-02_chunk_268.wav,0,model,2,268,3:37:30 PM
data1-02_chunk_269.wav,1,model,2,269,3:37:40 PM
data1-02_chunk_270.wav,1,model,2,270,3:37:50 PM
data1-02_chunk_271.wav,0,model,2,271,3:38:00 PM
data1-02_chunk_272.wav,0,model,2,272,3:38:10 PM
data1-02_chunk_273.wav,0,model,2,273,3:38:20 PM
data1-02_chunk_274.wav,0,model,2,274,3:38:30 PM
data1-02_chunk_275.wav,0,model,2,275,3:38:40 PM
data1-02_chunk_276.wav,0,model,2,276,3:38:50 PM
data1-02_chunk_277.wav,0,model,2,277,3:39:00 PM
data1-02_chunk_278.wav,0,model,2,278,3:39:10 PM
data1-02_chunk_279.wav,0,model,2,279,3:39:20 PM
data1-02_chunk_280.wav,0,model,2,280,3:39:30 PM
data1-02_chunk_281.wav,0,model,2,281,3:39:40 PM
data1-02_chunk_282.wav,0,model,2,282,3:39:50 PM
data1-02_chunk_283.wav,0,model,2,283,3:40:00 PM
data1-02_chunk_284.wav,0,model,2,284,3:40:10 PM
data1-02_chunk_285.wav,0,model,2,285,3:40:20 PM
data1-02_chunk_286.wav,0,model,2,286,3:40:30 PM
data1-02_chunk_287.wav,0,model,2,287,3:40:40 PM
data1-02_chunk_288.wav,0,model,2,288,3:40:50 PM
data1-02_chunk_289.wav,0,model,2,289,3:41:00 PM
data1-02_chunk_290.wav,0,model,2,290,3:41:10 PM
data1-02_chunk_291.wav,0,model,2,291,3:41:20 PM
data1-02_chunk_292.wav,0,model,2,292,3:41:30 PM
data1-02_chunk_293.wav,0,model,2,293,3:41:40 PM
data1-02_chunk_294.wav,1,model,2,294,3:41:50 PM
data1-02_chunk_295.wav,0,model,2,295,3:42:00 PM
data1-02_chunk_296.wav,1,model,2,296,3:42:10 PM
data1-02_chunk_297.wav,0,model,2,297,3:42:20 PM
data1-02_chunk_298.wav,0,model,2,298,3:42:30 PM
data1-02_chunk_299.wav,0,model,2,299,3:42:40 PM
data1-02_chunk_300.wav,1,model,2,300,3:42:50 PM
data1-02_chunk_301.wav,0,model,2,301,3:43:00 PM
data1-02_chunk_302.wav,1,model,2,302,3:43:10 PM
data1-02_chunk_303.wav,0,model,2,303,3:43:20 PM
data1-02_chunk_304.wav,0,model,2,304,3:43:30 PM
data1-02_chunk_305.wav,1,model,2,305,3:43:40 PM
data1-02_chunk_306.wav,0,model,2,306,3:43:50 PM
data1-02_chunk_307.wav,1,model,2,307,3:44:00 PM
data1-02_chunk_308.wav,0,model,2,308,3:44:10 PM
data1-02_chunk_309.wav,0,model,2,309,3:44:20 PM
data1-02_chunk_310.wav,0,model,2,310,3:44:30 PM
data1-02_chunk_311.wav,0,model,2,311,3:44:40 PM
data1-02_chunk_312.wav,0,model,2,312,3:44:50 PM
data1-02_chunk_313.wav,0,model,2,313,3:45:00 PM
data1-02_chunk_314.wav,0,model,2,314,3:45:10 PM
data1-02_chunk_315.wav,0,model,2,315,3:45:20 PM
data1-02_chunk_316.wav,0,model,2,316,3:45:30 PM
data1-02_chunk_317.wav,0,model,2,317,3:45:40 PM
data1-02_chunk_318.wav,1,model,2,318,3:45:50 PM
data1-02_chunk_319.wav,1,model,2,319,3:46:00 PM
data1-02_chunk_320.wav,1,model,2,320,3:46:10 PM
data1-02_chunk_321.wav,0,model,2,321,3:46:20 PM
data1-02_chunk_322.wav,0,model,2,322,3:46:30 PM
data1-02_chunk_323.wav,1,model,2,323,3:46:40 PM
data1-02_chunk_324.wav,1,model,2,324,3:46:50 PM
data1-02_chunk_325.wav,1,model,2,325,3:47:00 PM
data1-02_chunk_326.wav,0,model,2,326,3:47:10 PM
data1-02_chunk_327.wav,0,model,2,327,3:47:20 PM
data1-02_chunk_328.wav,0,model,2,328,3:47:30 PM
data1-02_chunk_329.wav,1,model,2,329,3:47:40 PM
data1-02_chunk_330.wav,0,model,2,330,3:47:50 PM
data1-02_chunk_331.wav,1,model,2,331,3:48:00 PM
data1-02_chunk_332.wav,0,model,2,332,3:48:10 PM
data1-02_chunk_333.wav,0,model,2,333,3:48:20 PM
data1-02_chunk_334.wav,1,model,2,334,3:48:30 PM
data1-02_chunk_335.wav,0,model,2,335,3:48:40 PM
data1-02_chunk_336.wav,0,model,2,336,3:48:50 PM
data1-02_chunk_337.wav,0,model,2,337,3:49:00 PM
data1-02_chunk_338.wav,0,model,2,338,3:49:10 PM
data1-02_chunk_339.wav,0,model,2,339,3:49:20 PM
data1-02_chunk_340.wav,0,model,2,340,3:49:30 PM
data1-02_chunk_341.wav,0,model,2,341,3:49:40 PM
data1-02_chunk_342.wav,0,model,2,342,3:49:50 PM
data1-02_chunk_343.wav,0,model,2,343,3:50:00 PM
data1-02_chunk_344.wav,1,model,2,344,3:50:10 PM
data1-02_chunk_345.wav,1,model,2,345,3:50:20 PM
data1-02_chunk_346.wav,0,model,2,346,3:50:30 PM
data1-02_chunk_347.wav,0,model,2,347,3:50:40 PM
data1-02_chunk_348.wav,0,model,2,348,3:50:50 PM
data1-02_chunk_349.wav,0,model,2,349,3:51:00 PM
data1-02_chunk_350.wav,0,model,2,350,3:51:10 PM
data1-02_chunk_351.wav,0,model,2,351,3:51:20 PM
data1-02_chunk_352.wav,0,model,2,352,3:51:30 PM
data1-02_chunk_353.wav,0,model,2,353,3:51:40 PM
data1-02_chunk_354.wav,0,model,2,354,3:51:50 PM
data1-02_chunk_355.wav,0,model,2,355,3:52:00 PM
data1-02_chunk_356.wav,0,model,2,356,3:52:10 PM
data1-02_chunk_357.wav,0,manual,2,357,3:52:20 PM
data1-02_chunk_358.wav,0,manual,2,358,3:52:30 PM
data1-02_chunk_359.wav,0,manual,2,359,3:52:40 PM
data1-02_chunk_360.wav,0,manual,2,360,3:52:50 PM
data1-02_chunk_361.wav,0,manual,2,361,3:53:00 PM
data1-02_chunk_362.wav,0,manual,2,362,3:53:10 PM
data1-02_chunk_363.wav,0,manual,2,363,3:53:20 PM
data1-02_chunk_364.wav,0,manual,2,364,3:53:30 PM
data1-02_chunk_365.wav,0,manual,2,365,3:53:40 PM
data1-02_chunk_366.wav,0,manual,2,366,3:53:50 PM
data1-02_chunk_367.wav,0,manual,2,367,3:54:00 PM
data1-02_chunk_368.wav,0,manual,2,368,3:54:10 PM
data1-02_chunk_369.wav,0,manual,2,369,3:54:20 PM
data1-02_chunk_370.wav,0,manual,2,370,3:54:30 PM
data1-02_chunk_371.wav,1,manual,2,371,3:54:40 PM
data1-02_chunk_372.wav,1,manual,2,372,3:54:50 PM
data1-02_chunk_373.wav,1,manual,2,373,3:55:00 PM
data1-02_chunk_374.wav,1,manual,2,374,3:55:10 PM
data1-02_chunk_375.wav,1,manual,2,375,3:55:20 PM
data1-02_chunk_376.wav,1,manual,2,376,3:55:30 PM
data1-02_chunk_377.wav,1,manual,2,377,3:55:40 PM
data1-02_chunk_378.wav,1,manual,2,378,3:55:50 PM
data1-02_chunk_379.wav,1,manual,2,379,3:56:00 PM
data1-02_chunk_380.wav,1,manual,2,380,3:56:10 PM
data1-02_chunk_381.wav,1,manual,2,381,3:56:20 PM
data1-02_chunk_382.wav,1,manual,2,382,3:56:30 PM
data1-02_chunk_383.wav,1,manual,2,383,3:56:40 PM
data1-02_chunk_384.wav,1,manual,2,384,3:56:50 PM
data1-02_chunk_385.wav,1,manual,2,385,3:57:00 PM
data1-02_chunk_386.wav,1,manual,2,386,3:57:10 PM
data1-02_chunk_387.wav,0,manual,2,387,3:57:20 PM
data1-02_chunk_388.wav,0,manual,2,388,3:57:30 PM
data1-02_chunk_389.wav,0,manual,2,389,3:57:40 PM
data1-02_chunk_390.wav,0,manual,2,390,3:57:50 PM
data1-02_chunk_391.wav,0,manual,2,391,3:58:00 PM
data1-02_chunk_392.wav,0,manual,2,392,3:58:10 PM
data1-02_chunk_393.wav,0,manual,2,393,3:58:20 PM
data1-02_chunk_394.wav,0,manual,2,394,3:58:30 PM
data1-02_chunk_395.wav,0,manual,2,395,3:58:40 PM
data1-02_chunk_396.wav,0,manual,2,396,3:58:50 PM
data1-02_chunk_397.wav,0,manual,2,397,3:59:00 PM
data1-02_chunk_398.wav,0,manual,2,398,3:59:10 PM
data1-02_chunk_399.wav,0,manual,2,399,3:59:20 PM
data1-02_chunk_400.wav,0,manual,2,400,3:59:30 PM
data1-02_chunk_401.wav,0,manual,2,401,3:59:40 PM
data1-02_chunk_402.wav,0,manual,2,402,3:59:50 PM
data1-02_chunk_403.wav,0,manual,2,403,4:00:00 PM
data1-02_chunk_404.wav,0,manual,2,404,4:00:10 PM
data1-02_chunk_405.wav,0,manual,2,405,4:00:20 PM
data1-02_chunk_406.wav,0,manual,2,406,4:00:30 PM
data1-02_chunk_407.wav,0,manual,2,407,4:00:40 PM
data1-02_chunk_408.wav,0,manual,2,408,4:00:50 PM
data1-02_chunk_409.wav,0,manual,2,409,4:01:00 PM
data1-02_chunk_410.wav,0,manual,2,410,4:01:10 PM
data1-02_chunk_411.wav,1,manual,2,411,4:01:20 PM
data1-02_chunk_412.wav,1,manual,2,412,4:01:30 PM
